rank,eligible,eligibility_reasons,distribution_ready,distribution_readiness_reasons,apn,site_apns,site_type,parcel_count,residential_zoning,SITUS_ADD,SITUS_CTY,FID,centroid_lon,centroid_lat,score,gross_acres,screenable_acres,excluded_acres,wetland_exclusion_acres,protected_exclusion_acres,farmland_exclusion_acres,city_exclusion_acres,improvement_value,improvement_value_per_acre,flat_fraction,open_fraction,contiguous_acres,mean_slope_deg,estimated_mw,reference_project_mw,reference_battery_mwh,reference_annual_mwh,reference_average_kw,static_pv_export_limit_mw,reference_export_gap_mw,interconnection_path,screened_project_mw,screened_annual_mwh,transmission_distance_m,transmission_Name,transmission_kV,transmission_Owner,transmission_Status,transmission_Type,highway_1_side,highway_1_distance_m,highway_1_viewshed_exposure,highway_1_visible_length_m,highway_1_nearest_visible_distance_m,pge_distance_m,pge_FeederId,pge_FeederName,pge_CSV_LineSection,pge_GenCapacity_kW,pge_GenericPVCapacity_kW,pge_voltage_kv,pge_phase_cnt,pge_ICA_Analysis_Date,pge_Feeder_Name,pge_Substation,pge_Nominal_Voltage,pge_ResCust,pge_ComCust,pge_IndCust,pge_AgrCust,pge_OthCust,pge_Existing_DG,pge_Queued_DG,pge_Total_DG,pge_profile_min_load_kw,pge_profile_peak_load_kw,pge_profile_min_midday_load_kw,fire_hazard,solar_kwh_m2_day,annual_mwh_per_mw,LCP_CODE,GEN_PLAN,BASEZONE,score_contiguous_land,score_flat_fraction,score_open_land_cover,score_undeveloped,score_industrial_reuse,score_distribution_proximity,score_residential_demand,score_evening_peak_demand,score_grid_hosting_capacity,score_solar_resource,score_transmission_proximity,score_low_highway_visibility
148,True,,False,insufficient_static_pv_ica,1311104000,1311104000,greenfield,1,False,NONE, ,53828,-123.68960544958144,39.03862569199742,0.5358613476432398,77.09952387551432,48.56197858938153,28.53754528613279,28.537545286133255,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.9230769230769231,22.01708948872443,12.525503264281948,4.003107179768079,1.0,4.0,1545.7377699999997,176.4540833333333,0.4,0.6,controlled_export_or_distribution_upgrade,0.4,618.2951079999999,392.9867877957754,PG&E 60kV,60,PG&E,Operational,OH,west,21.869466304229597,0.045511902684407544,3300.0,51.19422043219705,668.0666755280912,042981101,ELK 1101,4185824,290.0,400.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997, ,RL160,RL,1.0,0.5294117647058824,0.9230769230769231,1.0,0.0,0.5126988334367604,0.4824175824175824,0.5171584699453552,0.2,1.0,0.6750376662627213,0.0
149,True,,False,insufficient_static_pv_ica,1310801000,1310801000,greenfield,1,False,12500 S HWY 1,ELK,33165,-123.68851644464159,39.0567229658467,0.5351920136095747,37.3020337840971,24.24002787434256,13.06200590975454,13.062005909753843,0.0,0.0,0.0,59085.0,1583.961891782683,1.0,0.963302752293578,22.906668862006228,1.9865347543790952,4.164848884001132,1.0,4.0,1545.7377699999997,176.4540833333333,0.4,0.6,controlled_export_or_distribution_upgrade,0.4,618.2951079999999,353.4482717329541,PG&E 60kV,60,PG&E,Operational,OH,west,8.158697871466698,0.07614194678273292,3400.0,50.16813606285897,942.3216659983718,042981101,ELK 1101,4185824,290.0,400.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,1.0,1.0,0.963302752293578,0.8416038108217316,0.0,0.3897219799488937,0.4824175824175824,0.5171584699453552,0.2,1.0,0.7022623184612672,0.0
150,True,,False,insufficient_static_pv_ica,1310900600,1310900600,greenfield,1,False,12451 S HWY 1,ELK,32251,-123.67787594045996,39.06255052956531,0.5345636696834859,187.87639729607162,140.86135952766023,47.01503776841139,47.01503776841188,0.0,0.0,0.0,137820.0,733.5673984785408,0.23088923556942278,0.374414976599064,20.90511527212219,20.62889435073387,3.8009300494767615,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_transmission_study,0.0,0.0,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,3.841779803106295,0.0655336037395704,2000.0,54.752326057053764,10.173270003556617,042981101,ELK 1101,3150599,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997, ,FL160,FL,1.0,0.23088923556942278,0.374414976599064,0.9266432601521459,0.0,0.9898783026719774,0.4824175824175824,0.5171584699453552,0.0,1.0,1.0,0.0
151,True,,False,insufficient_static_pv_ica,1322104300,1322104300,greenfield,1,False,16001 S HWY 1,MANCHESTER,25744,-123.68257840783573,39.0165387697503,0.5339049693952798,61.344625473819136,41.231529508234786,20.11309596558435,20.113095965584343,0.0,0.0,0.0,174983.0,2852.458526699781,0.9347826086956522,0.7934782608695652,28.466539945017445,4.810832691462953,5.1757345354577176,1.0,4.0,1545.7377699999997,176.4540833333333,0.4,0.6,controlled_export_or_transmission_study,0.4,618.2951079999999,0.0,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.054833826031053294,3000.0,137.90752525830516,511.78633461470287,042981101,ELK 1101,4166481,290.0,400.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,1.0,0.9347826086956522,0.7934782608695652,0.7147541473300218,0.0,0.5994238502917242,0.4824175824175824,0.5171584699453552,0.2,1.0,1.0,0.0
152,True,,False,insufficient_static_pv_ica,1330301900,1330301900,greenfield,1,False,45000 STORNETTA DR,POINT ARENA,16909,-123.7108825685905,38.95196330862228,0.5330995146932423,45.98789991994683,28.64320139142829,17.34469852851854,17.29496908867643,0.00032745818023561835,0.04946741435673004,0.0,173390.0,3770.3395958899546,1.0,0.8015873015873016,14.233269972508722,1.2659296896435874,2.5878672677288588,1.0,4.0,1460.8278200000002,166.7611666666667,0.156,0.844,controlled_export_or_distribution_upgrade,0.156,227.88913992000002,2490.5288327464336,PG&E 60kV,60,PG&E,Operational,OH,west,812.402948052929,0.010361738163694617,2200.0,1473.8105027232828,337.0265541640497,043381101,POINT ARENA 1101,5181315,93.0,156.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,AG60,AG,0.7116634986254361,1.0,0.8015873015873016,0.6229660404110046,0.0,0.7138898829019635,0.2611721611721612,0.2937704918032787,0.078,0.9450683345856266,0.08286613266126813,0.7409565459076346
153,True,,True,,1270600700,1270600700,greenfield,1,False,NONE, ,31979,-123.73557344088556,39.15176214036143,0.5329764614233794,46.8513435702153,30.198877271452563,16.652466298762736,16.652466298763116,1.3631009562601633,0.0,0.0,0.0,0.0,0.6466165413533834,0.9172932330827067,17.791587465635903,11.893960620702396,3.2348340846610735,1.0,4.0,1545.7377699999997,176.4540833333333,1.18,0.0,static_distribution,0.873,1349.4290732099998,127.76571675105856,PG&E 60kV,60,PG&E,Operational,OH,west,2.5942170682344314,0.06812325081219456,2500.0,39.156410631789356,866.4256612498535,042981101,ELK 1101,3233329,820.0,1180.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,0.8895793732817951,0.6466165413533834,0.9172932330827067,1.0,0.0,0.4204517034370229,0.4824175824175824,0.5171584699453552,0.59,1.0,0.8800595382017659,0.0
154,True,,True,,1270600700,1270600700,greenfield,1,False,NONE, ,31831,-123.72815869209471,39.15200644503772,0.5324942959240704,142.84090648334217,123.46711714052364,19.373789342818526,19.373789342817094,0.0,0.0,0.0,0.0,0.0,0.40707964601769914,0.384070796460177,19.570746212199495,14.301252218411324,3.558317493127181,1.0,4.0,1545.7377699999997,176.4540833333333,1.18,0.0,static_distribution,0.873,1349.4290732099998,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,5.274726555382816,0.036510762441480875,1700.0,21.612547337119636,745.8190709358447,042981101,ELK 1101,3233329,820.0,1180.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,0.9785373106099747,0.40707964601769914,0.384070796460177,1.0,0.0,0.474345618073323,0.4824175824175824,0.5171584699453552,0.59,1.0,1.0,0.08723093896297818
155,True,,False,insufficient_static_pv_ica,1331501101,1331501101,greenfield,1,False,NONE, ,39230,-123.67313393856605,38.941773012784125,0.5271078659152011,120.07549466712759,81.06736616639061,39.00812850073697,39.008128500736696,0.0,0.0,0.0,0.0,0.0,0.3194444444444444,0.19444444444444445,10.452557636061094,15.721211574791612,1.9004650247383807,1.0,4.0,1460.8278200000002,166.7611666666667,0.23,0.77,controlled_export_or_transmission_study,0.23,335.99039860000005,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,1125.0443372299408,0.0004929282874569018,400.0,2419.3481367406134,753.8956832929499,043381101,POINT ARENA 1101,3996793,160.0,230.0,12,3.0,Feb 2025,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,0.5226278818030548,0.3194444444444444,0.19444444444444445,1.0,0.0,0.4705299420029902,0.2611721611721612,0.2937704918032787,0.115,0.9450683345856266,1.0,0.9876767928135775
156,True,,False,insufficient_static_pv_ica,1321800100,1321800100,greenfield,1,False,16400 S HWY 1,MANCHESTER,27457,-123.69063341405759,39.00805308849968,0.5265734482076377,110.28502954335366,73.57755607487987,36.70747346847379,36.707473468473275,0.10621035514089038,0.0,0.0,253682.0,2300.239670337815,0.9233128834355828,0.6748466257668712,42.03262538756482,3.2799913766914535,7.642295525011786,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_distribution_upgrade,0.0,0.0,553.2377568881983,PG&E 60kV,60,PG&E,Operational,OH,west,6.940791015868832,0.06986806767960654,5100.0,41.97472373576868,521.680460159941,042981101,ELK 1101,4608765,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,1.0,0.9233128834355828,0.6748466257668712,0.7699760329662185,0.0,0.5935223188521079,0.4824175824175824,0.5171584699453552,0.0,1.0,0.5750848079991814,0.0
157,True,,False,insufficient_static_pv_ica,0270211400,0270211400,greenfield,1,False,NONE, ,35403,-123.69847801485271,38.934707227995816,0.5238535751746609,112.09332155377898,104.61371335587182,7.4796081979071545,7.47960819790888,0.0,0.0,0.0,0.0,0.0,0.9526881720430107,0.9935483870967742,98.29852074763836,3.21339086751789,17.87245831775243,1.0,4.0,1460.8278200000002,166.7611666666667,0.196,0.804,controlled_export_or_distribution_upgrade,0.196,286.32225272000005,1282.6777851062427,PG&E 60kV,60,PG&E,Operational,OH,east,1.4326535822088557,0.03820422150934779,3900.0,191.98931351032664,0.0,043381101,POINT ARENA 1101,4619247,106.0,196.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,AG60,AG,1.0,0.9526881720430107,0.9935483870967742,1.0,0.0,1.0,0.2611721611721612,0.2937704918032787,0.098,0.9450683345856266,0.27729377225971297,0.044894462266305224
158,True,,False,insufficient_static_pv_ica,1310800900,1310800900,greenfield,1,False,12500 S HWY 1,ELK,34691,-123.6923541088364,39.057090875140325,0.5232039075531264,28.35797904693725,18.62201085768194,9.73596818925531,9.735968189255228,0.0,0.0,0.0,0.0,0.0,0.6867469879518072,0.9156626506024096,11.11974216602244,10.463236399612567,2.021771302913171,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_distribution_upgrade,0.0,0.0,765.9252322799551,PG&E 60kV,60,PG&E,Operational,OH,west,341.0478707680701,0.06588972322069156,2700.0,367.8697507288953,116.298400876547,042981101,ELK 1101,3679924,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,0.5559871083011221,0.6867469879518072,0.9156626506024096,1.0,0.0,0.8902095443516838,0.4824175824175824,0.5171584699453552,0.0,1.0,0.4649035881146699,0.0
159,True,,False,insufficient_static_pv_ica,1311000800,1311000800,greenfield,1,False,13201 S HWY 1,ELK,52725,-123.67520574704908,39.04868945636388,0.5177010469889138,319.15677702663424,259.6914536275734,59.46532339906082,59.46532339906092,0.0,0.0,0.0,0.0,0.0,0.20344827586206896,0.33793103448275863,15.790033875751865,20.786540889230068,2.8709152501367026,1.0,4.0,1545.7377699999997,176.4540833333333,0.4,0.6,controlled_export_or_transmission_study,0.4,618.2951079999999,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,6.849822741971987,0.0938703386739994,3300.0,66.68847313599679,71.11524170472677,042981101,ELK 1101,4185824,290.0,400.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,FL160,TP,0.7895016937875933,0.20344827586206896,0.33793103448275863,1.0,0.0,0.9313545550562277,0.4824175824175824,0.5171584699453552,0.2,1.0,1.0,0.0
160,True,,False,insufficient_static_pv_ica,0271511401,0271511401,greenfield,1,False,NONE, ,40246,-123.69363393893079,38.89918944537591,0.5137559800475062,39.25628192081795,28.55620256954979,10.700079351268158,10.700075893030453,3.63792289937747e-13,0.0,0.0,0.0,0.0,0.5433070866141733,0.9921259842519685,14.900454502470069,11.84864803654231,2.709173545903649,1.0,4.0,1460.8278200000002,166.7611666666667,0.31,0.69,controlled_export_or_distribution_upgrade,0.31,452.85662420000006,1624.7171117780952,PG&E 60kV,60,PG&E,Operational,OH,west,79.87530224179721,0.01698524502939833,2000.0,216.006542378828,798.3976809004698,043381101,POINT ARENA 1101,4147802,220.0,310.0,12,3.0,Feb 2025,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,0.7450227251235034,0.5433070866141733,0.9921259842519685,1.0,0.0,0.45004950961614393,0.2611721611721612,0.2937704918032787,0.155,0.9450683345856266,0.19696738707760975,0.5753688742650418
161,True,,False,insufficient_static_pv_ica,1321700500,1321700500,greenfield,1,False,15600 S HWY 1,MANCHESTER,38768,-123.6898015011664,39.01657058103619,0.5112673093560507,15.196971384199934,9.966947783990923,5.230023600209011,5.230023600208497,0.0,0.0,0.0,0.0,0.0,1.0,0.9591836734693877,10.452557636061094,2.109533051644824,1.9004650247383807,1.0,4.0,1545.7377699999997,176.4540833333333,0.0,1.0,controlled_export_or_distribution_upgrade,0.0,0.0,399.91522875315945,PG&E 60kV,60,PG&E,Operational,OH,west,2.317279125124176,0.07012200261668317,1400.0,46.498723849459964,607.1283531192821,042981101,ELK 1101,3071379,0.0,0.0,12,3.0,May 2026,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,0.5226278818030548,1.0,0.9591836734693877,1.0,0.0,0.5449134233811318,0.4824175824175824,0.5171584699453552,0.0,1.0,0.6703768723103071,0.0
162,True,,False,insufficient_static_pv_ica,0273510100,0273510100,greenfield,1,False,42700 CURLEY LN,POINT ARENA,37534,-123.66545738903007,38.89493775948295,0.5039355012704957,39.98913661702466,34.42480024823288,5.5643363687917855,5.564336368792334,0.0,0.0,0.0,236357.0,5910.5302088311455,0.738562091503268,0.5882352941176471,19.125956525558596,7.3574476813085194,3.477446641010654,1.0,4.0,1460.8278200000002,166.7611666666667,0.045,0.955,controlled_export_or_distribution_upgrade,0.045,65.7372519,1123.0305250337392,PG&E 60kV,60,PG&E,Operational,OH,east,1013.2790960533265,0.01483048542147225,2000.0,1037.8985461430182,290.99346836604497,043381101,POINT ARENA 1101,3483102,31.0,45.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,0.9562978262779298,0.738562091503268,0.5882352941176471,0.4089469791168855,0.0,0.7475205605328209,0.2611721611721612,0.2937704918032787,0.0225,0.9450683345856266,0.32529249231523294,0.6292378644631937
163,True,,False,insufficient_static_pv_ica,0273411100,0273411100,greenfield,1,False,NONE, ,39363,-123.67155036795569,38.88562848660371,0.5020907772694294,119.81293646163437,85.39509544899788,34.41784101263649,34.41524231125597,0.16518483111470214,0.0,0.0,17344.0,144.75899274494262,0.7666666666666667,0.9512820512820512,33.581621341387766,6.511503966512499,6.105749334797776,1.0,4.0,1460.8278200000002,166.7611666666667,0.045,0.955,controlled_export_or_distribution_upgrade,0.045,65.7372519,2062.8090885744314,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.06767754359231107,3600.0,285.9683066751561,0.0,043381101,POINT ARENA 1101,3285915,31.0,45.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,0.7666666666666667,0.9512820512820512,0.9855241007255058,0.0,1.0,0.2611721611721612,0.2937704918032787,0.0225,0.9450683345856266,0.12709644280196225,0.0
164,True,,False,insufficient_static_pv_ica,0271510200,0271510200,greenfield,1,False,25420 S HWY 1,POINT ARENA,40489,-123.69526415800235,38.90210191716099,0.5002461159678718,82.71160568980527,70.86347267629235,11.848133013512921,11.848133013514754,0.0,0.0,0.0,0.0,0.0,0.7704402515723271,0.8836477987421384,46.9253119406147,6.6268580304011,8.531874898293582,1.0,4.0,1460.8278200000002,166.7611666666667,0.31,0.69,controlled_export_or_distribution_upgrade,0.31,452.85662420000006,1361.776447655827,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.036475553931064164,2400.0,233.45662735105017,264.7741995487624,043381101,POINT ARENA 1101,4147802,220.0,310.0,12,3.0,Feb 2025,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,0.7704402515723271,0.8836477987421384,1.0,0.0,0.767379204985346,0.2611721611721612,0.2937704918032787,0.155,0.9450683345856266,0.25620523725900335,0.0881111517233959
165,True,,True,,1272600300,1272600300,greenfield,1,False,7001 S HWY 1,ELK,30920,-123.71238978461179,39.12234849066139,0.4989846324408197,49.72377553604602,45.386587124108246,4.337188411937774,4.337188411936387,0.0,0.0,0.0,37874.0,761.6879368410828,0.5414634146341464,0.47317073170731705,13.343690599226928,10.98968745017025,2.426125563495805,1.0,4.0,1545.7377699999997,176.4540833333333,1.18,0.0,static_distribution,0.873,1349.4290732099998,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,17.10428252907189,0.04446311317125887,3400.0,81.85367164135897,534.3800781396094,042981101,ELK 1101,4435593,820.0,1180.0,12,3.0,Apr 2025,ELK 1101,ELK,12,1317,177,25,16,17,1024,1163,2187,873.0,2366.0,873.0,Moderate,4.9243,1545.7377699999997,R,RL160,RL,0.6671845299613464,0.5414634146341464,0.47317073170731705,0.9238312063158918,0.0,0.5860324719012381,0.4824175824175824,0.5171584699453552,0.59,1.0,1.0,0.0
166,True,,False,insufficient_static_pv_ica,0273410600,0273410600,greenfield,1,False,42750 CURLEY LN,POINT ARENA,40493,-123.6699567327702,38.89339995699296,0.49824936452300467,76.20934383975725,62.026766919978414,14.182576919778839,14.182576919778718,0.0,0.0,0.0,263306.0,3455.035652237663,0.7058823529411765,0.8455882352941176,39.586282111039885,7.703027173204953,7.197505838370888,1.0,4.0,1460.8278200000002,166.7611666666667,0.045,0.955,controlled_export_or_distribution_upgrade,0.045,65.7372519,1215.0977594282099,PG&E 60kV,60,PG&E,Operational,OH,east,490.76792168959855,0.030993189774045353,1900.0,562.9011882981553,0.0,043381101,POINT ARENA 1101,3151242,31.0,45.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,0.7058823529411765,0.8455882352941176,0.6544964347762336,0.0,1.0,0.2611721611721612,0.2937704918032787,0.0225,0.9450683345856266,0.2966810095104724,0.22517025564886617
167,True,,False,insufficient_static_pv_ica,0273410900,0273410900,greenfield,1,True,NONE, ,35646,-123.6786156723212,38.88469051578743,0.4944698488172285,55.24735749608565,37.57308731246688,17.674270183618766,17.674270084777394,0.04518356931000472,0.0,0.0,0.0,0.0,0.9707602339181286,0.9883040935672515,27.57696057173565,3.2065015219484447,5.013992831224663,1.0,4.0,1460.8278200000002,166.7611666666667,0.045,0.955,controlled_export_or_distribution_upgrade,0.045,65.7372519,2251.6670703804016,PG&E 60kV,60,PG&E,Operational,OH,west,4.73442523861382,0.04838393291438649,3800.0,174.10192123488414,290.4380368502917,043381101,POINT ARENA 1101,3285915,31.0,45.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RMR40,RMR,1.0,0.9707602339181286,0.9883040935672515,1.0,0.0,0.7479358723387701,0.2611721611721612,0.2937704918032787,0.0225,0.9450683345856266,0.10522366301386722,0.0
168,True,,False,insufficient_static_pv_ica,0271511101,0271511101,greenfield,1,False,NONE, ,26180,-123.68840860773248,38.90208792319584,0.49303219774071455,38.749303777444766,38.61516315744207,0.13414062000269666,0.1341406200026325,0.0,0.0,0.0,0.0,0.0,0.867816091954023,0.9310344827586207,31.357672908183282,4.921281459369298,5.701395074215142,1.0,4.0,1460.8278200000002,166.7611666666667,0.31,0.69,controlled_export_or_distribution_upgrade,0.31,452.85662420000006,1056.6795191224708,PG&E 60kV,60,PG&E,Operational,OH,crosses,0.0,0.03784904808094933,2200.0,76.64686163068944,428.4280017741657,043381101,POINT ARENA 1101,4147802,220.0,310.0,12,3.0,Feb 2025,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,0.867816091954023,0.9310344827586207,1.0,0.0,0.6515324980494662,0.2611721611721612,0.2937704918032787,0.155,0.9450683345856266,0.3476081222793202,0.0537737979762668
169,True,,False,insufficient_static_pv_ica,0270510300,0270510300,greenfield,1,False,24000 WINDY HOLLOW RD,POINT ARENA,27589,-123.70227831946882,38.920313039895,0.4897293805040669,39.62807855119253,39.62793111740308,0.00014743378945070162,0.0,0.00014743379039927843,0.0,0.0,0.0,0.0,1.0,1.0,40.47586148432168,1.4013030309660437,7.359247542603942,1.0,4.0,1460.8278200000002,166.7611666666667,0.31,0.69,controlled_export_or_distribution_upgrade,0.31,452.85662420000006,1739.5179227446743,PG&E 60kV,60,PG&E,Operational,OH,east,106.0763786343007,0.04340514367628985,2200.0,169.3088130041142,471.45023000993064,043381101,POINT ARENA 1101,5572516,220.0,310.0,12,3.0,Feb 2025,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,1.0,1.0,1.0,0.0,0.6240965281614586,0.2611721611721612,0.2937704918032787,0.155,0.9450683345856266,0.17560503540859493,0.0
170,True,,False,insufficient_static_pv_ica,0274210200,0274210200,greenfield,1,False,NONE, ,52406,-123.66157719521934,38.876931708125575,0.48818862807856495,52.427683902721576,45.97687632966027,6.450807573061304,6.45080757306204,0.0,0.0,0.0,0.0,0.0,0.9611650485436893,0.8009708737864077,33.581621341387766,2.9732181682329775,6.105749334797776,1.0,4.0,1460.8278200000002,166.7611666666667,0.045,0.955,controlled_export_or_distribution_upgrade,0.045,65.7372519,2928.302779788703,PG&E 60kV,60,PG&E,Operational,OH,east,6.136718429711923,0.07004630727080886,3600.0,44.18419691158703,284.8400460965109,043381101,POINT ARENA 1101,4187925,31.0,45.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,0.9611650485436893,0.8009708737864077,1.0,0.0,0.7521345515555903,0.2611721611721612,0.2937704918032787,0.0225,0.9450683345856266,0.05348774162767933,0.0
171,True,,False,insufficient_static_pv_ica,1330200800,1330200800,greenfield,1,False,44400 BIAGGI RD,MANCHESTER,35471,-123.69344192066245,38.968203039848376,0.4856366070238489,28.19565770642649,24.541438157686834,3.6542195487396576,3.6542195487394546,0.0,0.0,0.0,42835.0,1519.205561579677,1.0,0.911504424778761,22.906668862006228,0.9268253128319466,4.164848884001132,1.0,4.0,1460.8278200000002,166.7611666666667,0.033,0.967,controlled_export_or_distribution_upgrade,0.033,48.207318060000006,946.4465023832688,PG&E 60kV,60,PG&E,Operational,OH,west,417.0300615480245,0.03353326967819165,3000.0,439.8041602055861,691.2363628771536,043381101,POINT ARENA 1101,4238501,23.0,33.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,1.0,0.911504424778761,0.8480794438420323,0.0,0.5009563222291299,0.2611721611721612,0.2937704918032787,0.0165,0.9450683345856266,0.38811775141069327,0.16166825804520868
172,True,,False,insufficient_static_pv_ica,0273512800,0273512800,greenfield,1,False,27711 S HWY 1,POINT ARENA,25743,-123.66315297558185,38.88603263341661,0.48185156139821156,119.68465204558997,97.53313580951647,22.151516236073505,22.15151623607231,0.0,0.0,0.0,0.0,0.0,0.589041095890411,0.5091324200913242,41.365440857603474,9.649657496504384,7.520989246836995,1.0,4.0,1460.8278200000002,166.7611666666667,0.045,0.955,controlled_export_or_distribution_upgrade,0.045,65.7372519,1754.5063999128054,PG&E 60kV,60,PG&E,Operational,OH,east,312.85487308224253,0.040775249061127374,3300.0,409.0765723413825,0.0,043381101,POINT ARENA 1101,3099764,31.0,45.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,RL160,RL,1.0,0.589041095890411,0.5091324200913242,1.0,0.0,1.0,0.2611721611721612,0.2937704918032787,0.0225,0.9450683345856266,0.17299261038870495,0.0
173,True,,False,insufficient_static_pv_ica,1331101100,1331101100,greenfield,1,False,43851 CREAMERY LN,MANCHESTER,34350,-123.68111927749196,38.96816910589936,0.47809473064148844,79.09687293912918,64.73898461905812,14.35788832007107,14.357888320070296,0.0,0.0,0.0,0.0,0.0,0.8361774744027304,0.6416382252559727,21.572299802083535,6.228083524482066,3.922236327651552,1.0,4.0,1460.8278200000002,166.7611666666667,0.033,0.967,controlled_export_or_transmission_study,0.033,48.207318060000006,0.0,PG&E 60kV,60,PG&E,Operational,OH,east,71.9514191660126,0.039111952843491796,2600.0,160.19894572681932,501.8880698370852,043381101,POINT ARENA 1101,4238501,23.0,33.0,12,3.0,Mar 2026,POINT ARENA 1101,POINT ARENA,12,713,162,15,24,17,382,687,1069,576.0,1344.0,581.0,Moderate,4.6538,1460.8278200000002,R,AG60,AG,1.0,0.8361774744027304,0.6416382252559727,1.0,0.0,0.6053865678712831,0.2611721611721612,0.2937704918032787,0.0165,0.9450683345856266,1.0,0.022201178912705122
